elapsed_millisecs; head_x; head_y; head_z; hand_tip_right_x; hand_tip_right_y; hand_tip_right_z; thumb_right_x; thumb_right_y; thumb_right_z; hand_right_x; hand_right_y; hand_right_z; wrist_right_x; wrist_right_y; wrist_right_z; elbow_right_x; elbow_right_y; elbow_right_z; shoulder_right_x; shoulder_right_y; shoulder_right_z; spine_shoulder_x; spine_shoulder_y; spine_shoulder_z; neck_x; neck_y; neck_z; shoulder_left_x; shoulder_left_y; shoulder_left_z; elbow_left_x; elbow_left_y; elbow_left_z; wrist_left_x; wrist_left_y; wrist_left_z; hand_left_x; hand_left_y; hand_left_z; hand_tip_left_x; hand_tip_left_y; hand_tip_left_z; thumb_left_x; thumb_left_y; thumb_left_z; spine_mid_x; spine_mid_y; spine_mid_z; spine_base_x; spine_base_y; spine_base_z; hip_right_x; hip_right_y; hip_right_z; hip_left_x; hip_left_y; hip_left_z; knee_right_x; knee_right_y; knee_right_z; knee_left_x; knee_left_y; knee_left_z; ankle_right_x; ankle_right_y; ankle_right_z; ankle_left_x; ankle_left_y; ankle_left_z; foot_right_x; foot_right_y; foot_right_z; foot_left_x; foot_left_y; foot_left_z;
748; 0,1191426; 0,9205706; 1,859403; 0,3186983; 0,6523538; 1,680192; ; ; ; 0,3083522; 0,5772742; 1,714622; 0,3195482; 0,5132025; 1,749547; 0,3210847; 0,3454187; 1,858761; 0,2750358; 0,5766384; 1,829699; 0,1013712; 0,6688294; 1,852949; 0,101058; 0,7507557; 1,852003; -0,06346674; 0,5981731; 1,798492; -0,1402357; 0,365139; 1,857929; -0,1070848; 0,5512773; 1,688818; -0,09765613; 0,6144485; 1,707963; -0,1120339; 0,6810222; 1,689575; -0,03462052; 0,601463; 1,754175; 0,1017159; 0,4132111; 1,847077; 0,1012114; 0,05675576; 1,829108; 0,1804012; 0,0532614; 1,787375; 0,01736382; 0,05760793; 1,786619; 0,1866152; -0,4281511; 1,808655; 0,01897897; -0,4346837; 1,806138; 0,1552368; -0,777869; 1,820661; 0,008476045; -0,7792716; 1,811423; 0,1569839; -0,8288067; 1,725216; -0,004243273; -0,8270013; 1,707652; 
815; 0,1189236; 0,9205416; 1,85927; 0,3169925; 0,6535947; 1,681974; ; ; ; 0,3078762; 0,5768659; 1,714689; 0,3193437; 0,5131452; 1,749452; 0,3209071; 0,3454272; 1,858576; 0,2749231; 0,576704; 1,829668; 0,1011827; 0,6687931; 1,852657; 0,1008652; 0,7507101; 1,85168; -0,0635454; 0,5980917; 1,798431; -0,1403309; 0,3663436; 1,855215; -0,1065917; 0,5488011; 1,687943; -0,09855847; 0,6139434; 1,70798; -0,113237; 0,6808833; 1,688941; -0,02486811; 0,5908296; 1,749231; 0,1015428; 0,4131911; 1,84684; 0,1010852; 0,0567368; 1,828909; 0,180321; 0,05324853; 1,78728; 0,01718816; 0,05758586; 1,786287; 0,1864663; -0,4288502; 1,808667; 0,01899153; -0,4346893; 1,806113; 0,1552203; -0,7779423; 1,820666; 0,008394959; -0,7792174; 1,811585; 0,1569644; -0,828946; 1,724936; -0,004065311; -0,8266762; 1,707978; 
848; 0,1187067; 0,9206172; 1,859215; 0,3157201; 0,6535763; 1,681925; ; ; ; 0,3074228; 0,5767415; 1,714078; 0,3191455; 0,5130289; 1,749233; 0,3207276; 0,3454; 1,858408; 0,2748349; 0,5767627; 1,829617; 0,100904; 0,6686956; 1,852124; 0,1005802; 0,7505966; 1,851045; -0,06359514; 0,5981567; 1,798316; -0,140562; 0,3659345; 1,85525; -0,1065827; 0,5487006; 1,687835; -0,09846574; 0,6140715; 1,707755; -0,1125029; 0,6798735; 1,688143; -0,03015225; 0,5965699; 1,752016; 0,1012923; 0,4131236; 1,846524; 0,1008997; 0,05668311; 1,82877; 0,1800893; 0,05323282; 1,787022; 0,01703847; 0,05750828; 1,786235; 0,1863898; -0,4288694; 1,808632; 0,01888024; -0,4352985; 1,805997; 0,155108; -0,7779306; 1,820204; 0,008431545; -0,7792429; 1,811531; 0,1568993; -0,8293735; 1,724079; -0,004176966; -0,8277369; 1,705857; 
882; 0,1182405; 0,9205734; 1,85888; 0,3153852; 0,6545162; 1,681543; ; ; ; 0,3075363; 0,5771946; 1,714006; 0,3189855; 0,513005; 1,749011; 0,3204694; 0,3452786; 1,858121; 0,2746901; 0,5767869; 1,829531; 0,1003771; 0,6686078; 1,851577; 0,1000046; 0,7504876; 1,850436; -0,06369859; 0,5981346; 1,798112; -0,1406563; 0,3657765; 1,855211; -0,1064599; 0,5479699; 1,687473; -0,09939446; 0,6137516; 1,707006; -0,1114804; 0,6782438; 1,685942; -0,03093344; 0,5977616; 1,752466; 0,100911; 0,4130826; 1,846127; 0,1007117; 0,05667059; 1,828524; 0,1799212; 0,0532238; 1,786791; 0,01684396; 0,05749412; 1,785992; 0,1862435; -0,4284188; 1,808344; 0,01880923; -0,4350241; 1,80593; 0,1549496; -0,7775666; 1,820174; 0,008436473; -0,7792386; 1,811526; 0,1569694; -0,8291705; 1,723899; -0,004175622; -0,8277295; 1,705859; 
915; 0,1176475; 0,9204116; 1,858553; 0,3174468; 0,6553178; 1,683725; ; ; ; 0,3098693; 0,5760418; 1,711542; 0,3252564; 0,5192295; 1,698833; 0,3201982; 0,3453666; 1,857867; 0,2746445; 0,5767829; 1,829478; 0,09999848; 0,6685466; 1,851165; 0,09961776; 0,7504079; 1,84999; -0,06381521; 0,5981771; 1,797969; -0,141004; 0,3655926; 1,855428; -0,1078742; 0,5489695; 1,687368; -0,09907509; 0,6121171; 1,707437; -0,1140135; 0,6799298; 1,688936; -0,02992418; 0,592456; 1,75043; 0,100569; 0,4130667; 1,845796; 0,1004577; 0,05668993; 1,828285; 0,1796976; 0,05324448; 1,786611; 0,01657345; 0,05751136; 1,7857; 0,1860829; -0,4283823; 1,808253; 0,01874458; -0,4345022; 1,805849; 0,1549553; -0,7776043; 1,820314; 0,008405678; -0,7791921; 1,811664; 0,1572583; -0,8287173; 1,725438; -0,003951944; -0,827492; 1,706449; 
983; 0,1172586; 0,9205054; 1,858413; 0,31622; 0,6547341; 1,682927; ; ; ; 0,3102843; 0,575798; 1,711348; 0,3252881; 0,5195143; 1,698707; 0,3199288; 0,3454781; 1,857522; 0,2745564; 0,5767382; 1,829382; 0,09952017; 0,6683795; 1,850635; 0,09909427; 0,7501987; 1,849402; -0,06404781; 0,5981147; 1,797846; -0,1412957; 0,3666743; 1,854214; -0,1078717; 0,5489532; 1,687325; -0,1003244; 0,612503; 1,706843; -0,1137586; 0,6784905; 1,684743; -0,03260446; 0,5961167; 1,750713; 0,1002263; 0,4130028; 1,845412; 0,1002888; 0,05670995; 1,828048; 0,1795438; 0,05325766; 1,786431; 0,01639988; 0,05753871; 1,785414; 0,1859335; -0,4285909; 1,808221; 0,01849229; -0,4336742; 1,805757; 0,1550015; -0,7777223; 1,820394; 0,008350929; -0,77917; 1,811898; 0,1572469; -0,8287067; 1,725441; -0,00369181; -0,82649; 1,70843; 
1015; 0,1164892; 0,9204705; 1,857898; 0,3158543; 0,6550245; 1,683327; ; ; ; 0,3097872; 0,5762579; 1,710933; 0,3253177; 0,5196047; 1,698661; 0,3196619; 0,3454633; 1,857336; 0,2744727; 0,5767567; 1,829349; 0,0989162; 0,6683254; 1,84983; 0,09844075; 0,7501383; 1,848512; -0,06444245; 0,5980585; 1,797413; -0,141271; 0,3671716; 1,853271; -0,1082631; 0,5491608; 1,686972; -0,09927872; 0,6113296; 1,706175; -0,1133684; 0,679547; 1,687551; -0,03293536; 0,5971574; 1,750352; 0,09977911; 0,412962; 1,844831; 0,1000588; 0,05667615; 1,827713; 0,1792531; 0,05320511; 1,785926; 0,01623585; 0,05752172; 1,785224; 0,1857094; -0,4286421; 1,808124; 0,01833254; -0,4331489; 1,805473; 0,1550361; -0,7776002; 1,820367; 0,008299763; -0,7788526; 1,811535; 0,157358; -0,8287526; 1,724777; -0,003717866; -0,8264987; 1,708559; 
1049; 0,1158636; 0,9203776; 1,857261; 0,3160503; 0,6543534; 1,681952; ; ; ; 0,310167; 0,5762315; 1,710822; 0,3253204; 0,5197322; 1,698639; 0,3195728; 0,3454351; 1,857125; 0,2743629; 0,5767891; 1,829314; 0,09845296; 0,6684018; 1,849389; 0,09793779; 0,7502143; 1,848022; -0,06459294; 0,598151; 1,797342; -0,1416153; 0,3666381; 1,853539; -0,1080304; 0,5481793; 1,68619; -0,1001119; 0,6112056; 1,706591; -0,1153655; 0,6798862; 1,6877; -0,03266189; 0,5964522; 1,750148; 0,09944361; 0,4130347; 1,844522; 0,09990129; 0,05672985; 1,827553; 0,1791025; 0,05324295; 1,78582; 0,01608042; 0,05759176; 1,785012; 0,185428; -0,4285585; 1,808025; 0,01833412; -0,433267; 1,805403; 0,1550897; -0,7779467; 1,820402; 0,008312653; -0,7788559; 1,811423; 0,1573909; -0,8288016; 1,723794; -0,00373321; -0,8265018; 1,708548; 
1082; 0,1152653; 0,9204571; 1,856816; 0,3143267; 0,6553408; 1,679247; ; ; ; 0,3098402; 0,5761613; 1,710072; 0,3253269; 0,5197962; 1,698602; 0,3194433; 0,3454413; 1,857013; 0,2742962; 0,5767948; 1,829266; 0,09822595; 0,6685305; 1,849058; 0,09771267; 0,7503592; 1,847683; -0,06472015; 0,5981792; 1,797179; -0,1419833; 0,3659918; 1,854076; -0,1103532; 0,5505139; 1,686118; -0,1005167; 0,6108692; 1,705257; -0,1145882; 0,6843342; 1,690699; -0,03179201; 0,5943021; 1,74877; 0,099223; 0,4131139; 1,844216; 0,09972546; 0,05673941; 1,827286; 0,1789396; 0,05325964; 1,785564; 0,01590317; 0,05759408; 1,784751; 0,1853363; -0,4291744; 1,807889; 0,01821581; -0,4330937; 1,805319; 0,1549865; -0,7780816; 1,820425; 0,008309507; -0,7788139; 1,811414; 0,1573926; -0,8287872; 1,723812; -0,003681361; -0,8264728; 1,70893; 
1115; 0,1147697; 0,9204093; 1,856527; 0,3147576; 0,6543452; 1,680681; ; ; ; 0,3097107; 0,5760257; 1,709493; 0,3253265; 0,5199091; 1,698454; 0,3192433; 0,3455073; 1,856797; 0,2742019; 0,5769122; 1,829229; 0,09775865; 0,6685385; 1,848594; 0,09719756; 0,7503513; 1,847168; -0,06488788; 0,5982244; 1,797016; -0,1420773; 0,3657766; 1,854112; -0,1089103; 0,5488992; 1,685248; -0,1008487; 0,6109334; 1,704824; -0,1132791; 0,6789925; 1,686166; -0,03116575; 0,5937982; 1,747628; 0,0989008; 0,413158; 1,843894; 0,09958637; 0,05680202; 1,82712; 0,1788328; 0,05331251; 1,785485; 0,01573374; 0,05766292; 1,784474; 0,185131; -0,4301274; 1,807872; 0,01815629; -0,4329554; 1,805253; 0,1547965; -0,7791228; 1,820617; 0,008311808; -0,7787889; 1,811205; 0,1573405; -0,8295505; 1,722366; -0,00397747; -0,8266616; 1,708762; 
1149; 0,114278; 0,9203673; 1,856274; 0,3144251; 0,6540739; 1,680542; ; ; ; 0,3094679; 0,5755454; 1,708837; 0,3254891; 0,5197093; 1,698108; 0,3190545; 0,345526; 1,856693; 0,2741372; 0,576933; 1,829185; 0,09741682; 0,6684397; 1,848226; 0,09683827; 0,7502413; 1,846777; -0,0651205; 0,5982476; 1,796998; -0,1422097; 0,3654823; 1,854151; -0,1090714; 0,5492582; 1,685134; -0,1005571; 0,6103989; 1,705183; -0,1153951; 0,6799884; 1,68795; -0,03218172; 0,5964739; 1,749891; 0,09862456; 0,4130909; 1,843594; 0,09942539; 0,05676934; 1,826915; 0,1786934; 0,05326783; 1,785335; 0,01555994; 0,05764846; 1,784222; 0,1850781; -0,4300735; 1,807829; 0,01788135; -0,4324234; 1,804896; 0,1547872; -0,7787558; 1,820635; 0,008434379; -0,7786834; 1,811202; 0,1573339; -0,8293825; 1,722383; -0,00399532; -0,8266395; 1,708861; 
1183; 0,1138224; 0,9203621; 1,855721; 0,3147426; 0,6569549; 1,680476; ; ; ; 0,309314; 0,5758197; 1,708546; 0,324618; 0,5413576; 1,686623; 0,3267633; 0,3528174; 1,826346; 0,2671952; 0,5796625; 1,817649; 0,09704757; 0,6684897; 1,847748; 0,09647005; 0,7503034; 1,846297; -0,06578923; 0,5993575; 1,787337; -0,1426185; 0,3652999; 1,854287; -0,1093737; 0,5495631; 1,684927; -0,09963312; 0,6048893; 1,703059; -0,1154617; 0,6816972; 1,685734; -0,03594927; 0,5896965; 1,745941; 0,09826698; 0,4131021; 1,843126; 0,09912883; 0,05672419; 1,826478; 0,1784325; 0,05324721; 1,784817; 0,01524482; 0,05758377; 1,783872; 0,1848931; -0,4303243; 1,807664; 0,01776123; -0,432225; 1,804772; 0,1546127; -0,7788824; 1,819955; 0,008492298; -0,7786003; 1,811153; 0,1575536; -0,8298482; 1,721409; -0,004071228; -0,8266606; 1,708825; 
1215; 0,1134992; 0,9203778; 1,855489; 0,3147644; 0,6567128; 1,679239; ; ; ; 0,3092301; 0,5758062; 1,709188; 0,3261235; 0,5274994; 1,691985; 0,3175297; 0,3521065; 1,848934; 0,2681742; 0,5790333; 1,820062; 0,09707192; 0,6690819; 1,849388; 0,09657878; 0,7510579; 1,848531; -0,06617101; 0,5993934; 1,788364; -0,14281; 0,3650455; 1,854481; -0,1093424; 0,549675; 1,684928; -0,1006536; 0,6079879; 1,704098; -0,1156381; 0,6824387; 1,686601; -0,03515234; 0,5935425; 1,748569; 0,09817653; 0,4133274; 1,843549; 0,09901814; 0,05677805; 1,826391; 0,1782939; 0,0533104; 1,784725; 0,01516445; 0,05762604; 1,783798; 0,1846877; -0,4299206; 1,807588; 0,0177301; -0,4321674; 1,804749; 0,1547383; -0,7786121; 1,820203; 0,008572195; -0,7786147; 1,811249; 0,1573113; -0,8295493; 1,722238; -0,004103152; -0,8266948; 1,708865; 
1249; 0,1132479; 0,9204167; 1,855191; 0,3144709; 0,6567756; 1,680527; ; ; ; 0,3091463; 0,5756519; 1,707615; 0,3259983; 0,5260543; 1,6929; 0,3173136; 0,3508551; 1,850086; 0,2687939; 0,5786899; 1,821223; 0,09650903; 0,6691564; 1,848207; 0,09593064; 0,751107; 1,8471; -0,06625323; 0,5993581; 1,78907; -0,1429136; 0,36494; 1,854487; -0,1105481; 0,5504712; 1,684765; -0,1010037; 0,6073067; 1,702672; -0,1158414; 0,6788104; 1,68539; -0,02988044; 0,5858349; 1,74327; 0,09779934; 0,4134371; 1,842851; 0,09880896; 0,05687913; 1,825976; 0,1781438; 0,05341057; 1,784458; 0,0148977; 0,05771419; 1,783219; 0,1842114; -0,4282016; 1,806883; 0,01756832; -0,4310618; 1,804366; 0,1547035; -0,7783009; 1,820335; 0,008505433; -0,7784047; 1,811243; 0,1570742; -0,8280804; 1,725055; -0,003942336; -0,826154; 1,709955; 
1282; 0,1128529; 0,9203214; 1,854671; 0,3126236; 0,6553941; 1,678787; ; ; ; 0,3090943; 0,5756301; 1,707007; 0,326059; 0,524728; 1,693009; 0,3171356; 0,3500734; 1,85084; 0,2684462; 0,5787998; 1,820524; 0,09599189; 0,6689495; 1,847511; 0,09535581; 0,7508515; 1,846292; -0,06670664; 0,5989863; 1,789773; -0,1430372; 0,3648355; 1,854493; -0,1119413; 0,5514602; 1,684796; -0,1009917; 0,6073517; 1,702615; -0,1178445; 0,6832898; 1,686111; -0,0378469; 0,5920412; 1,747241; 0,09742612; 0,4133353; 1,842387; 0,09858657; 0,05684383; 1,825651; 0,1779149; 0,05339781; 1,784036; 0,01469546; 0,05766403; 1,782991; 0,1839704; -0,4274155; 1,806337; 0,01754425; -0,4311898; 1,804234; 0,1546248; -0,7777867; 1,820185; 0,008531278; -0,7783778; 1,81124; 0,1571057; -0,8279288; 1,72533; -0,003947086; -0,8260835; 1,71005; 
1315; 0,1124889; 0,9202977; 1,854169; 0,3136232; 0,6563884; 1,677703; ; ; ; 0,3086932; 0,5751193; 1,706413; 0,3255396; 0,5346447; 1,687938; 0,3220521; 0,351085; 1,834664; 0,2683134; 0,5786301; 1,819913; 0,09571067; 0,6688986; 1,846882; 0,09507271; 0,7507862; 1,845558; -0,06674995; 0,5989753; 1,790101; -0,143203; 0,3646766; 1,854267; -0,112923; 0,5525476; 1,684652; -0,1014092; 0,6077004; 1,701702; -0,1179725; 0,6822934; 1,685652; -0,03803138; 0,5940492; 1,74804; 0,09715579; 0,4133129; 1,841987; 0,09834275; 0,05682766; 1,825409; 0,1776792; 0,05335727; 1,783792; 0,01445756; 0,05767285; 1,782764; 0,1838681; -0,4270616; 1,806116; 0,01756619; -0,4311892; 1,804148; 0,1544928; -0,7777867; 1,820218; 0,008593245; -0,7783975; 1,811273; 0,1571247; -0,8277534; 1,725579; -0,003990964; -0,8261088; 1,710132; 
1348; 0,1121647; 0,9202523; 1,853759; 0,3128428; 0,6562501; 1,678054; ; ; ; 0,3084938; 0,5749965; 1,706656; 0,3255458; 0,5354606; 1,686848; 0,3227515; 0,3509937; 1,832352; 0,268173; 0,5785989; 1,819439; 0,09532835; 0,6688051; 1,846456; 0,09464397; 0,7506771; 1,845093; -0,06685159; 0,5988388; 1,790411; -0,1437092; 0,3644867; 1,8542; -0,1130972; 0,5525699; 1,684546; -0,1021818; 0,6075197; 1,70206; -0,1190999; 0,6798625; 1,680996; -0,03382304; 0,5924778; 1,747861; 0,09690052; 0,4132557; 1,841655; 0,09823138; 0,05678788; 1,825128; 0,1775904; 0,05334282; 1,783574; 0,01432758; 0,05760571; 1,782428; 0,1838155; -0,4270813; 1,80607; 0,01752302; -0,4312362; 1,80411; 0,1545113; -0,777874; 1,820369; 0,00861137; -0,7784117; 1,811242; 0,1571465; -0,8276845; 1,725764; -0,00426527; -0,8264131; 1,709518; 
1384; 0,1119754; 0,9201826; 1,853564; 0,3104292; 0,6552451; 1,678583; ; ; ; 0,3089792; 0,5749171; 1,705896; 0,3261275; 0,5253603; 1,691673; 0,3162975; 0,3490675; 1,847457; 0,2680708; 0,5785757; 1,819134; 0,09536832; 0,6691631; 1,84794; 0,09476603; 0,7511645; 1,84716; -0,06729045; 0,598801; 1,7913; -0,1438673; 0,364415; 1,854102; -0,1133526; 0,5525575; 1,684431; -0,1023858; 0,6069691; 1,70177; -0,1159049; 0,677901; 1,682441; -0,03389003; 0,5904623; 1,746003; 0,09683464; 0,4133449; 1,841965; 0,09810452; 0,05675995; 1,824949; 0,177481; 0,05331773; 1,783438; 0,01418999; 0,05757735; 1,782212; 0,1832099; -0,4318299; 1,806278; 0,01736766; -0,4320706; 1,803983; 0,1544285; -0,777755; 1,820452; 0,008773737; -0,7783663; 1,811566; 0,1571051; -0,8276796; 1,72525; -0,004243207; -0,826388; 1,709567; 
1415; 0,1115926; 0,9199939; 1,852979; 0,31084; 0,6541659; 1,676423; ; ; ; 0,3088049; 0,5745845; 1,70417; 0,326214; 0,5236691; 1,691736; 0,3160159; 0,3482713; 1,84859; 0,2679042; 0,5784129; 1,8186; 0,09507895; 0,6688329; 1,847132; 0,09445678; 0,7507346; 1,846148; -0,06731457; 0,5987115; 1,791557; -0,1440676; 0,3642699; 1,854069; -0,1138872; 0,552713; 1,684036; -0,1022378; 0,607501; 1,701435; -0,1177203; 0,6814742; 1,683008; -0,03956693; 0,5942072; 1,747116; 0,09657719; 0,4132054; 1,841507; 0,09785628; 0,05673482; 1,824607; 0,177273; 0,05326582; 1,783156; 0,01391068; 0,0575856; 1,781816; 0,1830367; -0,4314008; 1,805918; 0,01723872; -0,4322671; 1,803925; 0,1544169; -0,7777791; 1,82046; 0,008608044; -0,7780814; 1,811451; 0,157084; -0,8277118; 1,725295; -0,004304122; -0,8263386; 1,7098; 
1448; 0,111365; 0,9199169; 1,852694; 0,3114075; 0,6542414; 1,67698; ; ; ; 0,3090161; 0,5751932; 1,704798; 0,3262297; 0,5228379; 1,691918; 0,3159003; 0,347892; 1,84931; 0,2677733; 0,578514; 1,818257; 0,09499884; 0,6688471; 1,846606; 0,09440237; 0,7507459; 1,845494; -0,06733681; 0,5987331; 1,79171; -0,1442311; 0,3641055; 1,854039; -0,1143592; 0,5530524; 1,684133; -0,103066; 0,6079948; 1,702711; -0,1174572; 0,6785462; 1,684551; -0,03520016; 0,5908828; 1,7456; 0,09643597; 0,4132221; 1,841214; 0,09763724; 0,05673468; 1,824392; 0,1770396; 0,05330565; 1,782848; 0,01371225; 0,05755415; 1,781682; 0,1829886; -0,4307819; 1,805806; 0,01720153; -0,4324422; 1,803878; 0,1543837; -0,7778093; 1,820471; 0,008585829; -0,7781954; 1,811617; 0,1570937; -0,8276405; 1,725514; -0,004285069; -0,8263314; 1,709891; 
1482; 0,1111269; 0,9198717; 1,852494; 0,3103922; 0,6543995; 1,677432; ; ; ; 0,3081206; 0,5740615; 1,703908; 0,3261415; 0,5217359; 1,692131; 0,3158228; 0,3473088; 1,850152; 0,2676173; 0,5784828; 1,818077; 0,09478709; 0,6686379; 1,845927; 0,09417382; 0,7504956; 1,844706; -0,06737556; 0,5987392; 1,791849; -0,1444252; 0,3639452; 1,854078; -0,1146087; 0,5528229; 1,683949; -0,10311; 0,6076034; 1,702346; -0,1191682; 0,6815704; 1,685654; -0,03836969; 0,5927161; 1,746316; 0,0962591; 0,4131061; 1,840767; 0,09750333; 0,05667576; 1,82406; 0,1769165; 0,0532777; 1,782506; 0,01357422; 0,05746743; 1,781372; 0,1829802; -0,4308242; 1,805776; 0,01713172; -0,4347081; 1,803711; 0,1543235; -0,7777634; 1,820397; 0,008634653; -0,7782242; 1,811558; 0,1574738; -0,8282595; 1,724836; -0,004249231; -0,8264587; 1,708685; 
1515; 0,1108572; 0,9197701; 1,852054; 0,3100429; 0,6528937; 1,673993; ; ; ; 0,3081284; 0,5734469; 1,702557; 0,3260364; 0,5208359; 1,691721; 0,3156614; 0,347001; 1,850447; 0,2647818; 0,5785419; 1,814024; 0,09438185; 0,6684614; 1,845462; 0,09374914; 0,7503019; 1,844214; -0,06803668; 0,5997565; 1,784011; -0,1446193; 0,3639019; 1,853904; -0,1151569; 0,5528848; 1,68374; -0,1038744; 0,6074561; 1,700376; -0,1187296; 0,6809357; 1,682326; -0,03423111; 0,5889026; 1,744298; 0,09589741; 0,4129734; 1,840351; 0,09719849; 0,05656577; 1,823607; 0,1766053; 0,05319329; 1,781959; 0,01329056; 0,05734035; 1,781014; 0,182888; -0,4311124; 1,805621; 0,01677889; -0,4332658; 1,803282; 0,15436; -0,7776653; 1,820468; 0,008895508; -0,777755; 1,811835; 0,157461; -0,8282458; 1,724313; -0,004046651; -0,8260779; 1,710064; 
1549; 0,1106729; 0,9197201; 1,851835; 0,3068253; 0,6524266; 1,672786; ; ; ; 0,3077621; 0,5734255; 1,701169; 0,3258787; 0,5201883; 1,691317; 0,3155309; 0,3468048; 1,850581; 0,2648059; 0,578583; 1,814088; 0,09422447; 0,6683823; 1,845034; 0,09359355; 0,7502041; 1,843732; -0,06768614; 0,5994323; 1,786579; -0,1447863; 0,3638645; 1,853753; -0,1152093; 0,55268; 1,683621; -0,1023279; 0,6069191; 1,700562; -0,1162884; 0,6815476; 1,684566; -0,04174127; 0,5932485; 1,745861; 0,09573194; 0,4129407; 1,840042; 0,09703158; 0,05656763; 1,823359; 0,1764707; 0,0531829; 1,781774; 0,01309748; 0,05735609; 1,780704; 0,1827982; -0,4311371; 1,805535; 0,01672184; -0,4330606; 1,80321; 0,1543442; -0,7776686; 1,820506; 0,008982835; -0,7775591; 1,811719; 0,157441; -0,8281795; 1,724366; -0,004146488; -0,8261316; 1,71001; 
1582; 0,1105931; 0,9197443; 1,851825; 0,3091843; 0,649924; 1,670656; ; ; ; 0,3068949; 0,5724159; 1,699283; 0,3253501; 0,5197695; 1,691109; 0,3153944; 0,3466977; 1,850772; 0,2648089; 0,5785828; 1,814112; 0,0941668; 0,6683857; 1,844707; 0,09355104; 0,7502161; 1,843365; -0,06808653; 0,5991114; 1,788506; -0,1448625; 0,3637773; 1,853633; -0,1327587; 0,5877829; 1,687204; -0,1061139; 0,6205488; 1,701302; -0,1135871; 0,6774958; 1,680541; -0,04910503; 0,610539; 1,754621; 0,09563231; 0,4129223; 1,839806; 0,096886; 0,05650999; 1,823163; 0,1763324; 0,05310788; 1,781577; 0,01295214; 0,0573175; 1,780516; 0,1827316; -0,4312156; 1,805504; 0,0166133; -0,4344388; 1,803192; 0,1542763; -0,7775428; 1,820524; 0,009091376; -0,7776024; 1,811791; 0,1574118; -0,8281778; 1,724404; -0,004381406; -0,8266498; 1,709362; 
1615; 0,1104518; 0,9197208; 1,851728; 0,3054062; 0,6478092; 1,666777; ; ; ; 0,3051391; 0,5712256; 1,69642; 0,330509; 0,537123; 1,682501; 0,3206283; 0,3534456; 1,828643; 0,2621565; 0,5791125; 1,809646; 0,09397293; 0,6683448; 1,84437; 0,09337284; 0,7501833; 1,843023; -0,06762938; 0,599527; 1,78247; -0,1450622; 0,3635359; 1,853242; -0,1081725; 0,5375773; 1,677201; -0,1008552; 0,6052711; 1,698599; -0,111845; 0,6758583; 1,680997; -0,03384977; 0,5869592; 1,741974; 0,09538247; 0,412855; 1,839476; 0,09656266; 0,05638246; 1,82279; 0,1759858; 0,05292412; 1,781124; 0,01266597; 0,05724266; 1,780222; 0,1826585; -0,4313023; 1,805419; 0,01637561; -0,4337852; 1,802826; 0,1542356; -0,7776996; 1,820339; 0,009390868; -0,7774534; 1,811992; 0,1574229; -0,8282647; 1,724236; -0,004335082; -0,8266168; 1,70935; 
1648; 0,110094; 0,9196778; 1,851938; 0,3038976; 0,6467205; 1,663623; ; ; ; 0,2991351; 0,5709127; 1,697681; 0,3124768; 0,5086222; 1,737212; 0,3155904; 0,3527588; 1,840948; 0,2602606; 0,5791438; 1,807014; 0,09386629; 0,6682531; 1,844194; 0,0932771; 0,7500951; 1,842857; -0,06748068; 0,5993501; 1,779442; -0,1453218; 0,3633926; 1,853025; -0,1075941; 0,5374113; 1,676983; -0,1010047; 0,604318; 1,696019; -0,1142887; 0,6754522; 1,67729; -0,04022669; 0,595143; 1,745918; 0,09523693; 0,4127527; 1,839263; 0,09636863; 0,05624925; 1,822483; 0,17579; 0,0528569; 1,780755; 0,01247622; 0,05705045; 1,779972; 0,1825209; -0,431231; 1,805329; 0,01633268; -0,4336706; 1,802738; 0,1541732; -0,7776152; 1,820485; 0,00939271; -0,7774526; 1,811977; 0,1574134; -0,8280581; 1,725039; -0,00438972; -0,8267512; 1,70933; 
1682; 0,109732; 0,9196412; 1,852081; 0,2985516; 0,642871; 1,659872; ; ; ; 0,2940851; 0,5692335; 1,692158; 0,31006; 0,5072561; 1,734431; 0,3151335; 0,3510871; 1,841425; 0,257932; 0,5780352; 1,802209; 0,09374753; 0,6681802; 1,843927; 0,09318487; 0,7500393; 1,842607; -0,06639309; 0,5995546; 1,777485; -0,1453826; 0,3628892; 1,852133; -0,1052463; 0,5361558; 1,675875; -0,09900264; 0,6024624; 1,691201; -0,1125404; 0,6727356; 1,6727; -0,03666111; 0,59135; 1,744498; 0,09501731; 0,4126151; 1,838931; 0,09598391; 0,05597276; 1,822005; 0,1754508; 0,05257922; 1,78023; 0,01206453; 0,05678706; 1,779547; 0,1821669; -0,4325114; 1,805089; 0,0160366; -0,4328072; 1,802395; 0,1541114; -0,7776792; 1,820612; 0,0092724; -0,7773213; 1,81186; 0,1573228; -0,8285853; 1,722896; -0,004486286; -0,8268843; 1,709769; 
